baseline,conditions,n_episodes,mean_diff,ci95_low,ci95_high,win_rate,significant
FIFO,seen,160,72.79846481310183,66.67317463557822,78.79810474370814,1.0,True
FIFO,unseen,140,71.96671110753982,67.24786999787993,76.49073451239397,1.0,True
RoundRobin,seen,160,-9.873239616860204,-14.254359210653162,-5.490465141622103,0.4125,True
RoundRobin,unseen,140,17.43582949556536,12.275515795618016,22.377167485026746,0.6857142857142857,True
Random,seen,160,-2.80732866447764,-6.772541997197675,1.2475684526969915,0.4375,False
Random,unseen,140,22.74695609865567,17.96166703266446,27.47400794435818,0.7142857142857143,True
Greedy,seen,160,-18.389388172609866,-21.891299926076822,-14.85915089932679,0.14375,True
Greedy,unseen,140,-7.710106915524683,-10.194016166383491,-5.352594638809973,0.3142857142857143,True
