baseline,conditions,n_episodes,mean_diff,ci95_low,ci95_high,win_rate,significant
FIFO,seen,160,112.50694044399688,104.15740303546939,120.97355121077021,1.0,True
FIFO,unseen,140,90.182679874199,85.46516675199253,94.9400647238588,1.0,True
RoundRobin,seen,160,29.83523601403484,25.26695173308749,34.415189248557795,0.8375,True
RoundRobin,unseen,140,35.65179826222454,31.685292961509283,39.39064611830413,0.8857142857142857,True
Random,seen,160,36.90114696641741,32.206567616661445,41.76424294058527,0.94375,True
Random,unseen,140,40.96292486531485,37.23440365543679,44.64728609499262,0.9571428571428572,True
Greedy,seen,160,21.319087458285182,15.93764316460839,26.89416980794453,0.7,True
Greedy,unseen,140,10.505861851134497,7.643677545493561,13.394954920252662,0.6928571428571428,True
