baseline,conditions,n_episodes,mean_diff,ci95_low,ci95_high,win_rate,significant
FIFO,seen,160,67.02658372463088,62.177377626144924,71.96733501474286,0.99375,True
FIFO,unseen,140,68.47768091531032,64.30725684837581,72.56892797838972,1.0,True
RoundRobin,seen,160,-15.645120705331149,-19.16625909419632,-12.20538122584884,0.26875,True
RoundRobin,unseen,140,13.946799303335856,9.345802729451963,18.52334227515018,0.65,True
Random,seen,160,-8.579209752948586,-11.474830863497997,-5.747228886534598,0.3375,True
Random,unseen,140,19.257925906426163,14.858294624850984,23.57963165103989,0.7357142857142858,True
Greedy,seen,160,-24.16126926108081,-26.951099227944177,-21.397571229139558,0.0875,True
Greedy,unseen,140,-11.199137107754188,-13.379258717578843,-9.128298468485117,0.16428571428571428,True
