baseline,conditions,n_episodes,mean_diff,ci95_low,ci95_high,win_rate,significant
FIFO,seen,160,113.28032960097578,104.18096745658345,122.61629837664044,1.0,True
FIFO,unseen,140,93.19640844090638,88.15948012505515,98.33078861074793,1.0,True
RoundRobin,seen,160,30.60862517101374,25.440673154423894,35.93136997989362,0.79375,True
RoundRobin,unseen,140,38.6655268289319,34.21659730781305,42.82226720846661,0.8714285714285714,True
Random,seen,160,37.6745361233963,32.24752840755868,43.50273984666632,0.90625,True
Random,unseen,140,43.97665343202222,39.727721118959664,48.089065835778555,0.9214285714285714,True
Greedy,seen,160,22.092476615264072,15.960456934941769,28.473621140351653,0.65,True
Greedy,unseen,140,13.519590417841862,10.485489085305487,16.52855833818006,0.75,True
