agent,seen,condition,episode_return_mean,episode_return_std,completion_rate_mean,completion_rate_std,num_completed_mean,num_completed_std,num_failed_mean,num_failed_std,w_latency_mean,w_latency_std,w_sla_mean,w_sla_std,w_rejection_mean,w_rejection_std,w_balance_mean,w_balance_std,w_energy_mean,w_energy_std,w_utilization_mean,w_utilization_std
Greedy,False,unseen_unseen,-499.9533060872224,51.56273692977218,0.01589520826815497,0.008508956466663904,1.9,0.9944289260117533,118.7,11.076000080253598,-2.451704443448485,1.1852654091424326,-463.95,49.10218936055703,0.0,0.0,-6.211815261630366,1.9463023811509985,-28.069745263975403,3.5268943577918255,0.7299588818318475,0.40436289428031374
Greedy,False,variable_unseen,-260.6101212338816,37.88238782710391,0.2025780136866211,0.07325109893952948,18.2,5.553777493242275,73.9,12.965338406690355,-10.458395240770178,3.207660452529882,-244.8,39.34971410315455,0.0,0.0,-1.7468253165103231,0.7788238235168139,-4.223608488210877,0.5733281956601826,0.6187078116097526,0.18606010245669177
Greedy,True,burst_congested,-526.3016670950177,75.05535597688873,0.022452077943536562,0.013978759103588454,3.5,1.8408935028645435,160.9,19.750949344272037,-2.174364359948438,1.512506072671839,-510.3,74.26573907260332,0.0,0.0,-1.231212448776216,0.2680079265395907,-12.926723606313157,2.1701277868660953,0.3306333200200171,0.1698206047042756
Greedy,True,burst_normal,-468.34492920545216,85.99356374860022,0.18129760158645647,0.08078806611570806,28.9,11.29847580674294,135.5,25.885431338024006,-15.874562438717996,5.555037129728286,-445.65,88.62406558040543,0.0,0.0,-3.7040592865881607,1.2109451243825515,-5.342089111916844,0.7093017673183248,2.225781631770775,0.5854653983556533
Greedy,True,heavy_congested,-612.7801301938962,52.6117302824988,0.019079456541674818,0.01024650935867982,3.4,1.837873166945363,175.8,13.231276078544601,-2.49527673934382,1.6348142193013468,-592.5,49.964987741417495,0.0,0.0,-1.6132186472210186,0.36731082523857966,-16.58685665839586,2.999023908373309,0.41522185106453746,0.19122333199952882
Greedy,True,heavy_normal,-558.9566323187249,51.54847792331286,0.14577713946049892,0.031215520992914685,25.9,4.629614814791111,153.3,15.026273286776368,-15.952337576280163,3.242803705122888,-535.05,51.55118815313571,0.0,0.0,-4.809670376763569,1.081186855442339,-5.574209433616369,0.6643939473220921,2.429585067935041,0.35988573377672545
Greedy,True,normal_congested,-145.8934967502276,24.32369106128341,0.18371784612265038,0.06510435462384576,9.4,3.1340424729448424,42.3,6.634087059355727,-5.517914120103434,1.4452981594567087,-136.05,25.030481417663545,0.0,0.0,-0.7122187506429354,0.17135837715473326,-3.8051586312124948,0.4242496689907474,0.19179475173127664,0.05327102155438514
Greedy,True,normal_normal,-86.18194310100826,18.257562292946908,0.646539847674765,0.06401871424663404,33.5,5.400617248673215,18.2,3.425395354310701,-13.245030004658648,2.8262788545699618,-69.15,18.185846144735745,0.0,0.0,-1.5010448482434051,0.3952107576706669,-2.7382993683526173,0.1649330144380871,0.4524311202464243,0.1294830068043414
Greedy,True,variable_congested,-284.430869312323,29.067421719776068,0.07717007316179901,0.02865743980652696,7.0,2.3570226039551585,85.1,9.194805296712074,-4.572780447587422,1.5577364662407795,-273.6,28.906746617355612,0.0,0.0,-1.061827399173406,0.3260403852026231,-5.474842757139444,0.9326084423908922,0.27858129157725514,0.10863113329308856
Greedy,True,variable_normal,-198.39254559300727,28.231359726980184,0.47532558610984055,0.07422477460874125,43.4,5.168279318217149,48.7,10.488618169764361,-19.614897305614086,2.5215729107689757,-173.85,29.25277764589202,0.0,0.0,-2.779470615089898,0.7859494577089597,-3.3583373006256343,0.3150220632621234,1.2101596283223421,0.20595273840161493
PPO,False,burst_unseen,-478.0625611208807,78.33630940956218,0.19063788570333587,0.04745007289308022,30.9,6.4713041790490555,133.5,20.244340772999582,-14.620481297872768,3.7667825187683537,-443.55,77.34355176742272,0.0,0.0,-12.320481882210936,1.414124464433458,-9.524865397281138,1.6855637825264589,1.9532674564841481,0.37884268524283976
PPO,False,heavy_unseen,-555.6043907722881,48.06072361844359,0.18586604615048324,0.02631432996191399,33.2,4.442221666388715,146.0,12.944325225965066,-17.222677157568413,2.8140765127634957,-516.0,45.83121207212396,0.0,0.0,-12.24685025289509,0.7723438919005936,-12.56241086697909,2.921194228302464,2.4275475051545707,0.5482417025830308
PPO,False,normal_unseen,-125.15213841362795,15.666246380215696,0.440730115157688,0.03574635511249367,22.9,3.842742076521227,28.8,2.6161889160464775,-8.819221281488966,1.8495778301307624,-102.45,14.336143135446157,0.0,0.0,-4.548060631589549,0.7151517460352296,-9.623590484346085,0.7431474233833142,0.2887339837966577,0.0971579741346854
PPO,False,unseen_congested,-515.5870830976554,56.674289115740756,0.04581482573796158,0.014166990520211213,5.5,1.7795130420052185,115.1,10.959014554237985,-6.671324444531041,2.0587431251771755,-454.2,49.1467191173531,0.0,0.0,-9.247333584197854,2.1748831282702272,-46.97495795589549,9.726947036490694,1.5065328869689487,0.33911713283152
PPO,False,unseen_normal,-471.1525344282325,48.820640650806105,0.12175421058284877,0.021752686306215626,14.6,2.6331223544175333,106.0,11.10555416597179,-15.409602899186643,3.4724605103726116,-430.8,48.26903769498621,0.0,0.0,-9.87951551587921,2.5559093017403343,-18.620211887959258,0.8497058638362203,3.556795874792644,0.7422093786607091
PPO,False,unseen_unseen,-493.1112142702199,53.04607098390001,0.0721057603187585,0.021962691750036952,8.7,2.907843798341918,111.9,10.61916506447972,-9.779108990676908,3.770176737690989,-446.4,48.24520701582698,0.0,0.0,-9.358653867297953,2.0081438644530745,-29.70239143099721,5.017708440658024,2.1289400187522083,0.7467024068428582
PPO,False,variable_unseen,-234.96526572914667,27.64100074034505,0.3740825029776345,0.05234921317096704,34.2,3.675746333890725,57.9,9.073159439920707,-13.734840903939494,1.3619190199912266,-202.8,26.474516048456866,0.0,0.0,-9.50383265701822,1.3026026006725167,-9.804071165195985,0.31524836759776453,0.8774789970070112,0.1779323004763018
PPO,True,burst_congested,-523.310856929374,84.95066398383652,0.1090777946250107,0.023312483229380735,17.7,2.9832867780352594,146.7,18.927052948975795,-9.064593845552974,1.7425898070879482,-478.65,75.52631991564266,0.0,0.0,-13.998086035387354,2.356497541124785,-22.67454747098683,8.016613756889459,1.0763704225531154,0.23429990795664732
PPO,True,burst_normal,-401.9441627469869,69.45788475271299,0.37331265270155517,0.03896237229571091,60.9,4.954235000930461,103.5,16.614919667442138,-25.90355838043534,3.2759391961974766,-359.85,67.37006011575171,0.0,0.0,-12.766831032607154,1.9802352221821489,-6.856203058460572,0.417339626908058,3.4324297245162163,0.6766307578703341
PPO,True,heavy_congested,-609.0536786810787,57.44327076881881,0.0931413382855604,0.011893497943160537,16.6,1.6465452046971292,162.6,13.384900281868205,-9.001964121940556,1.0300559037874846,-559.65,49.13985144462689,0.0,0.0,-13.772999311470645,1.5682911852984158,-27.821075480179093,8.21225236355847,1.192360232511611,0.24779571012620863
PPO,True,heavy_normal,-453.5067007109489,43.68114284183407,0.40789075509034517,0.03793066912388684,72.9,6.756889488185786,106.3,12.1385519912568,-31.955729855351983,3.529937074277855,-404.1,42.415798943318286,0.0,0.0,-13.553696141821149,0.8412623827804256,-8.417941219291666,0.6265269297827659,4.520666505515848,0.8490052698371316
PPO,True,normal_congested,-145.27992509839083,21.382058641449788,0.31514671817252626,0.05401230644322989,16.4,3.687817782917155,35.3,4.0290610982378166,-7.120658881447547,1.913213006613442,-121.05,20.10037313086501,0.0,0.0,-4.88000002082017,0.6786072507169256,-12.439180558063663,1.1216366781029337,0.2099143619405628,0.06700314888134762
PPO,True,normal_normal,-101.47985499289157,15.64355125382336,0.5762173223180207,0.032264242278497585,29.8,3.7357135269658412,21.9,2.923088169119166,-9.794997416658818,1.6669903771437493,-82.35,13.900539557873286,0.0,0.0,-3.4578190330145646,1.04100102987672,-6.232058142585716,0.8082192047699582,0.35501959936751515,0.1036741042072728
PPO,True,variable_congested,-270.99352401367935,26.081770223697795,0.22878367305117822,0.03500946039173486,20.9,2.5144029554194818,71.2,8.954204474869773,-9.607245251410415,1.3696893455525185,-239.25,25.81908209057789,0.0,0.0,-9.92171937260503,1.0217916779131413,-12.747169933939619,0.8780744795227016,0.5326105442757605,0.14119890815269767
PPO,True,variable_normal,-186.58816445561882,23.192605863062816,0.5451729941591991,0.058438741693887554,50.0,5.228129047119374,42.1,7.964504588066563,-17.54330217628409,1.870618664072468,-154.8,22.492220877450052,0.0,0.0,-8.80935417067019,0.9517118975679708,-6.687814370703552,0.44869549427443217,1.2523062620390264,0.2333558241492432
Random,False,burst_unseen,-538.621655498735,77.56451796140337,0.06843660638420859,0.026547599916863375,11.0,3.858612300930075,153.4,20.02886805477423,-6.577768537900151,2.078075663319417,-491.7,75.36511129163148,0.0,0.0,-20.698068779220115,4.61279785820659,-20.582403544359572,3.323273989032135,0.9365853627448191,0.25754077760010297
Random,False,heavy_unseen,-629.3577946259504,52.821777325266396,0.0583151119175918,0.017110083391715686,10.4,2.9514591494904874,168.8,13.521998537362903,-7.021303439924094,1.9591693619489003,-539.4,44.24477370266459,-47.4,10.415799963943668,-18.757045218200446,2.9795813449371185,-17.87642545780291,3.559105494908846,1.096979489977112,0.2717983062343791
Random,False,normal_unseen,-131.96281500750982,26.033878981142987,0.33320711123142593,0.04875397488720096,17.1,2.378141197564929,34.6,5.680375574437544,-8.158708694925124,1.3088202480541418,-115.8,25.7468444668468,0.0,0.0,-1.9556530147849478,0.49334304692774195,-6.324168789552167,1.6169825926123769,0.275715491752422,0.08881189232296344
Random,False,unseen_congested,-559.6324609750383,56.49205927821499,0.01008163640800213,0.009737499597365359,1.2,1.1352924243950933,119.4,11.167412910388473,-1.6888032293621251,1.5342935464240326,-307.95,36.790284043480824,-210.2,25.4287676111569,-6.697857968016137,1.8845589564745318,-33.49690510552366,8.456265311920431,0.4011053278636568,0.39786177621193314
Random,False,unseen_normal,-534.2669185169508,54.25816782222826,0.03680724253221274,0.022307623318676834,4.4,2.590581230363393,116.2,11.40954765877148,-5.332644794719,3.33866703506731,-299.1,38.34840283505951,-210.2,25.4287676111569,-8.42974575714471,1.635279377446544,-12.730300603984151,2.403982709629409,1.5257726388970787,0.5283898684401314
Random,False,unseen_unseen,-546.5027338068523,54.57732611948701,0.015670954708314956,0.013108888228534666,1.9,1.5951314818673865,118.7,10.842816362304891,-2.427628034944675,2.082884898862441,-305.85,36.55441149847718,-210.2,25.4287676111569,-7.101483358606204,1.9262644463544067,-21.632501717853557,5.3631783666055215,0.708879304552134,0.43446262940803393
Random,False,variable_unseen,-266.83428660109456,34.968013397672124,0.20874463605950244,0.06148085418457938,19.0,4.944132324730442,73.1,10.461038826681285,-9.529355726000276,2.5971864372595292,-241.05,32.802820000725546,0.0,0.0,-6.523071965464747,1.6936966407687795,-10.326877405107517,2.6306232080827057,0.595018495477981,0.17054108076136895
Random,True,burst_congested,-563.2657570844151,75.85356878635697,0.02584234785852308,0.0134372488485654,4.1,1.9692073983655907,160.3,19.39100593345046,-2.7190694237494277,1.3733738709958976,-509.1,73.78753282228645,0.0,0.0,-20.452130482677546,4.361802212374837,-31.374031199703484,5.403459945925439,0.3794740217154174,0.09964128367211582
Random,True,burst_normal,-476.89213431370234,75.98316135379739,0.20205534814655315,0.041136768815838165,32.8,5.573747990954261,131.6,19.653668020668984,-16.333307175283526,2.689442888698421,-431.25,73.74025359327156,0.0,0.0,-19.469103970661074,4.074017345156326,-12.097695526290082,1.9043368852587366,2.2579723585323257,0.4196602058349873
Random,True,heavy_congested,-650.185504206715,52.79747567253591,0.026930917835515593,0.007202640815403734,4.8,1.2292725943057181,174.4,13.226236552146396,-3.6725540568365034,1.0751302631006285,-554.55,43.191723744254524,-47.4,10.415799963943668,-18.540530130162544,2.708008616108672,-26.524015455567927,5.223450155420949,0.501595435851985,0.14816017851992708
Random,True,heavy_normal,-561.9262541809136,54.05256391205421,0.19423081169970272,0.03655199248350082,34.6,5.561774297230458,144.6,14.538836878436245,-18.668641296531533,2.7594298790088487,-470.4,44.52639666534898,-47.4,10.415799963943668,-17.5364829965781,3.06337204673716,-10.702283412096154,2.265965141041437,2.781153524292146,0.5104161031436959
Random,True,normal_congested,-153.76079174409819,24.6463852559289,0.1775319208807137,0.0507965538280485,9.1,2.4244128727957572,42.6,5.929212051829109,-5.128799636284211,1.3699566668972474,-136.95,24.38288334057316,0.0,0.0,-2.1679215655350474,0.5702180088813572,-9.68472373391964,2.928092871803379,0.170653191640698,0.05218046687970711
