baseline,conditions,n_episodes,mean_diff,ci95_low,ci95_high,win_rate,significant
FIFO,seen,80,117.09414251923087,104.35957324850776,129.91460234698198,1.0,True
FIFO,unseen,70,96.42284951512956,89.26294734847083,103.61509907116732,1.0,True
RoundRobin,seen,80,32.69266702242355,24.931509321103455,40.53547625571244,0.8,True
RoundRobin,unseen,70,43.94824874322515,37.83949759441524,49.83243087792541,0.9142857142857143,True
Random,seen,80,41.380615466595714,33.658028053502655,49.323001385225794,0.9125,True
Random,unseen,70,47.649068171440014,42.07899591529618,52.9621640007718,0.9571428571428572,True
Greedy,seen,80,23.64066824258602,14.911333882246453,32.584358875894104,0.7,True
Greedy,unseen,70,17.0067060167692,12.520793412028057,21.623992381647422,0.8,True
