baseline,conditions,n_episodes,mean_diff,ci95_low,ci95_high,win_rate,significant
FIFO,seen,80,104.17191539437678,93.19515031091399,115.17428449576015,1.0,True
FIFO,unseen,70,81.12516781810326,75.1846650953818,87.16558465700754,1.0,True
RoundRobin,seen,80,19.770439897569464,13.785689280806938,25.850527481745456,0.7,True
RoundRobin,unseen,70,28.65056704619885,22.671873313924852,34.433472527648064,0.8142857142857143,True
Random,seen,80,28.458388341741635,22.402420219064904,34.802490246070874,0.85,True
Random,unseen,70,32.351386474413715,26.860247328713868,37.62534002742597,0.8857142857142857,True
Greedy,seen,80,10.718441117731937,4.228826826817607,17.37934949973826,0.4625,True
Greedy,unseen,70,1.709024319742905,-1.568526625756525,4.9554042905010505,0.5428571428571428,False
