baseline,conditions,n_episodes,mean_diff,ci95_low,ci95_high,win_rate,significant
FIFO,seen,160,59.62899543509352,53.333354712335876,65.81897147807244,0.9375,True
FIFO,unseen,140,64.96620689906126,59.872344858945276,69.93296387517971,0.9714285714285714,True
RoundRobin,seen,160,-23.042708994868516,-28.19317832648676,-17.647519035080546,0.33125,True
RoundRobin,unseen,140,10.435325287086801,4.703685147942811,16.092140136781538,0.6142857142857143,True
Random,seen,160,-15.976798042485953,-20.75959358971319,-11.081082532343421,0.3625,True
Random,unseen,140,15.746451890177108,10.278741369888492,21.142505546175972,0.6857142857142857,True
Greedy,seen,160,-31.55885755061818,-36.072354084257306,-27.1961125681512,0.09375,True
Greedy,unseen,140,-14.71061112400324,-17.801480569824417,-11.786648383515857,0.19285714285714287,True
