agent,seen,condition,episode_return_mean,episode_return_std,completion_rate_mean,completion_rate_std,num_completed_mean,num_completed_std,num_failed_mean,num_failed_std,w_latency_mean,w_latency_std,w_sla_mean,w_sla_std,w_rejection_mean,w_rejection_std,w_balance_mean,w_balance_std,w_energy_mean,w_energy_std,w_utilization_mean,w_utilization_std,m_on_time_rate_mean,m_on_time_rate_std,m_sla_violation_rate_mean,m_sla_violation_rate_std,m_rejection_rate_mean,m_rejection_rate_std,m_latency_mean_ms_mean,m_latency_mean_ms_std,m_latency_p95_ms_mean,m_latency_p95_ms_std,m_latency_p99_ms_mean,m_latency_p99_ms_std,m_throughput_tps_mean,m_throughput_tps_std,m_goodput_tps_mean,m_goodput_tps_std,m_util_cpu_fleet_mean,m_util_cpu_fleet_std,m_util_variance_servers_mean,m_util_variance_servers_std,m_util_std_servers_mean,m_util_std_servers_std,m_queue_mean_fill_mean,m_queue_mean_fill_std,m_jain_server_tasks_mean,m_jain_server_tasks_std,m_jain_server_tasks_per_core_mean,m_jain_server_tasks_per_core_std,m_jain_user_completion_mean,m_jain_user_completion_std,m_energy_per_task_j_mean,m_energy_per_task_j_std
Greedy,True,variable_congested,-266.7806626944547,8.70767820136694,0.06527285613040397,0.0241548879186333,5.5,2.1213203435596424,78.5,0.7071067811865476,-3.9659752606865455,1.7528107308051777,-256.5,10.606601717798213,0.0,0.0,-0.8235192459022163,0.17791112289875893,-5.72425657778109,0.04473267201745773,0.23308838991512246,0.07653100929012031,0.06527285613040397,0.0241548879186333,0.934727143869596,0.0241548879186333,0.0,0.0,1425.2662430673336,87.66821549141801,1801.6681653587748,155.92899260317444,1859.506217078465,179.41338516899296,0.20890940524828833,0.08010736957705558,0.20890940524828833,0.08010736957705558,0.025779371976053757,0.006389566617751921,0.000129627522465446,8.507544928895669e-05,0.011055559045395034,0.003847632170369219,0.0,0.0,0.4916666666666667,0.12963624321753373,0.5926470588235293,0.20173340522086786,0.2819316028728057,0.0827979437418867,34.07554371069365,0.307425714906801
Greedy,True,variable_normal,-179.50529264329114,7.699358363436873,0.48773919206236716,0.04229611079528324,41.0,4.242640687119285,43.0,2.8284271247461903,-17.34674413771357,2.995971328431644,-157.5,10.606601717798213,0.0,0.0,-2.483822559724562,0.22527848179489268,-3.45077927502774,0.09777640401182018,1.2760533291747773,0.03877410371279363,0.48773919206236716,0.04229611079528324,0.5122608079376328,0.042296110795283164,0.0,0.0,843.1352807637954,58.898112437782096,1524.3048064209293,127.23511526180354,1709.4326567834269,11.417520016890164,2.9871229208605703,0.255440428827334,2.9871229208605703,0.255440428827334,0.12642278975162305,0.011436124336888159,0.0009375074416470514,0.00025552412313589414,0.030474898804652373,0.00419237033031403,0.00039374999999999995,0.00022097086912079605,0.571115835011561,0.027051172377905615,0.7821760423987651,0.09172936653048408,0.8425727554396538,0.011985903172398086,20.53836433338153,0.23622105496049137
PPO,False,burst_unseen,-543.2414668316414,17.147381100837165,0.08489656944622896,0.004951473670135782,15.0,1.4142135623730951,161.5,4.949747468305833,-8.599877162053442,0.38182598808873824,-521.25,15.90990257669732,0.0,0.0,-8.13631490111667,0.05830595010919427,-6.2611271946147955,0.9089721176214601,1.005852426143394,0.11162553167952448,0.08198959270204291,0.009062559607266879,0.9180104072979571,0.0090625596072669,0.0,0.0,1149.3586221909895,57.45243835703178,1789.1200941596267,4.038414686475758,1950.6017187602013,90.2029902886976,0.5286424847741794,0.02699499588274353,0.5090806694377161,0.0006695886707208204,0.04480658476341014,0.006909495076049944,0.0005446026750676623,0.0004091886023130726,0.022427503562182753,0.009122473243144327,0.0,0.0,0.5631313131313131,0.02642722313525478,0.7402597402597403,0.013774807425711931,0.5622180462556402,0.19739140775179223,17.70198860147522,1.9367212078493945
PPO,False,heavy_unseen,-617.051243751489,59.25629920703931,0.041485657436577686,0.028091988852975758,7.0,4.242640687119285,167.0,19.79898987322333,-4.3176042461300534,2.5695159668103584,-597.75,58.33630944789017,0.0,0.0,-7.1354351879708595,0.6357849016236692,-8.362327011255505,2.791426963753734,0.5141226938673849,0.06229386058209122,0.038418172774000996,0.023753910440788346,0.961581827225999,0.02375391044078832,0.0,0.0,1238.623161470712,16.571583891892075,1715.940737901538,9.736985816767135,1753.8202584689427,41.317899992338155,0.21381552420516153,0.18393746724443222,0.19662157647476264,0.15962155317336799,0.03440835690079195,0.009597288957532315,0.0010199557476745853,0.00035772877012275715,0.0316863317277486,0.005644843543209583,0.0,0.0,0.6309523809523809,0.05050762722761051,0.6395558223289315,0.03140810432641337,0.24273944722387397,0.12577052691714835,23.766086779483146,5.896551362919401
PPO,False,normal_unseen,-90.31798579809296,19.73230012743994,0.5510204081632653,0.028861501272920222,23.0,4.242640687119285,19.0,5.656854249492381,-11.427278457387235,5.372970949807187,-75.75,13.788582233137676,0.0,0.0,-0.8819460124164609,0.5064258528332921,-2.488760050633746,0.19720470437989235,0.22999872234449092,0.13288361271809973,0.5510204081632653,0.028861501272920222,0.4489795918367347,0.02886150127292034,0.0,0.0,967.0369689950979,288.83267430466367,1603.9305910044538,403.9805654195901,1880.5059102226264,770.9140305419962,2.1948529411764706,0.27556367208005156,2.1948529411764706,0.27556367208005156,0.06595086104358962,0.012067373996659234,0.0012126892979737944,0.00039761198808148997,0.03458566589070497,0.005748219353907969,0.0,0.0,0.49192675934440416,0.1640302607842543,0.6022657871673047,0.16724564347088292,0.8030316925466313,0.052773111800233065,30.190031673578705,4.76818365473314
PPO,False,unseen_congested,-505.93864320441776,21.652494101944143,0.00423728813559322,0.0059924303490385385,0.5,0.7071067811865476,116.0,1.4142135623730951,-0.729204806002714,1.0312513263966798,-459.75,28.637824638055175,0.0,0.0,-5.574465940660755,0.2104311981033573,-40.10833371401553,6.059528529524243,0.22336125626120445,0.31588051791328775,0.00423728813559322,0.0059924303490385385,0.9957627118644068,0.005992430349038522,0.0,0.0,2916.819224010856,,2916.819224010856,,2916.819224010856,,0.002420838578483587,0.003423582750007493,0.002420838578483587,0.003423582750007493,0.021621294182306343,0.030577127468676128,0.0005970780770580913,0.0008443959143712006,0.01727828227946996,0.024435181134137132,9.166666666666667e-05,0.0001296362432175337,0.25,,0.25,,0.06666666666666667,,171.93050026204054,22.875919286505297
PPO,False,unseen_normal,-474.8641674793212,32.78968990591693,0.03835666912306559,0.029649503205242858,4.5,3.5355339059327378,112.0,1.4142135623730951,-5.848987115160839,4.029076217286658,-449.25,39.244426355853385,0.0,0.0,-7.7495386900129875,2.1484634450834212,-13.383924620112385,1.24913733044311,1.3682829459649235,0.9719405428767305,0.03835666912306559,0.029649503205242858,0.9616433308769344,0.029649503205242813,0.0,0.0,3629.05655256883,992.7640093512341,5074.998336452857,197.76268256775057,5347.318456335911,76.25664388795241,0.073192479472385,0.05377483802073916,0.073192479472385,0.05377483802073916,0.1176647503937566,0.07486663498664443,0.003313756627536977,0.003632933151337496,0.05199543731787426,0.034935114874864386,0.00010416666666666667,0.00014731391274719742,0.5416666666666667,0.058925565098878946,0.5926470588235293,0.20173340522086786,0.1853719283598913,0.12794385513283596,57.40244318451026,4.315877207933282
PPO,False,unseen_unseen,-488.6190355699223,25.872891645184474,0.00847457627118644,0.011984860698077077,1.0,1.4142135623730951,115.5,0.7071067811865476,-1.404204806002714,1.9858454809985189,-456.75,32.88046532517446,0.0,0.0,-6.15871632554911,1.3540008943801929,-24.73704903025518,4.172523118613556,0.4309345918847778,0.5047958140022727,0.00847457627118644,0.011984860698077077,0.9915254237288136,0.011984860698077044,0.0,0.0,2878.6698350405445,,3114.335384967264,,3135.283433849639,,0.007821666014861166,0.011061506158569379,0.007821666014861166,0.011061506158569379,0.03986896971440108,0.042929815216061706,0.0010055148420838236,0.0011685474005050534,0.02809356711803162,0.020797419487449693,0.0,0.0,0.25,,0.25,,0.12000000000000001,,106.02212906915932,15.97729321926924
PPO,False,variable_unseen,-235.2154966724938,6.171930726782793,0.24429482636428068,0.02936673095501893,20.5,2.1213203435596424,63.5,3.5355339059327378,-12.628730338439773,0.4913335414814311,-217.5,6.363961030678928,0.0,0.0,-2.900320457961946,0.15324813900418335,-2.9675765919136574,0.10750926410845527,0.7811307158215793,0.25356436268956384,0.24429482636428068,0.02936673095501893,0.7557051736357194,0.02936673095501886,0.0,0.0,1236.2097321507486,79.98681808560713,1845.277656025618,150.81005979902724,2545.2599460079336,9.123139895419422,1.6466376174274728,0.1153481829151706,1.6466376174274728,0.1153481829151706,0.07754318266804973,0.0046614431603882525,0.0008257695499466818,0.0010561974577374031,0.024270090156404973,0.021759240508191287,0.0,0.0,0.6490042810182708,0.0871518162195559,0.8306629899921554,0.20526385191384044,0.6350959617476671,0.0033767885081610587,17.67203786324867,0.9374603294667202
PPO,True,burst_congested,-564.5389023598052,19.604401430328405,0.033871900295515865,0.006791241409956884,6.0,1.4142135623730951,170.5,4.949747468305833,-3.423181601886106,0.7891093582498244,-540.75,18.031222920256962,0.0,0.0,-7.799474683160581,1.1936063696158452,-13.014240040308941,0.3978459031183083,0.4479939655503338,0.011691314675999858,0.033871900295515865,0.006791241409956884,0.9661280997044841,0.006791241409956857,0.0,0.0,1141.777430457167,6.083068477396976,1896.242796768723,28.021664964270023,2060.061621244573,94.17807319113092,0.09968867584393531,0.026636513812242708,0.09968867584393531,0.026636513812242708,0.021986586816231078,0.0055419876821934414,0.00012674571884164912,5.930039305984503e-05,0.011098519818461208,0.0026715451262791425,0.0,0.0,0.5290909090909091,0.05528289380185735,0.5722222222222222,0.1728483242900449,0.2529645892258856,0.17180157476739982,36.91184801853974,2.4579519202237097
PPO,True,burst_normal,-495.29365208058863,39.82512488298325,0.21935628934858023,0.06800326682746122,38.5,10.606601717798213,138.0,16.97056274847714,-19.384896077112437,4.0815602224920875,-465.0,42.42640687119285,0.0,0.0,-8.994963073255756,0.7461803818354751,-4.101323539761717,0.43280628714205294,2.1875306095413025,0.3012915653049986,0.21077990492098164,0.06368776225257226,0.7892200950790184,0.06368776225257224,0.0,0.0,1016.371328380418,67.9772839619849,1853.8207421439893,279.6735121701248,2449.8412577284616,133.84475398551862,2.3281829642135197,0.9704811634243198,2.236169113890308,0.9152593077340481,0.10729912056956115,0.029010908361320444,0.0005130026556296092,0.00023494704617457523,0.022342335521967092,0.005257889130336759,0.000825,0.0001296362432175337,0.6310963124290314,0.08927846689549813,0.907024389254361,0.06533287873108462,0.7039509674711153,0.05266888407406422,11.603919176335294,0.8076841593749654
PPO,True,heavy_congested,-629.990691875371,51.847680063965605,0.011905156690432765,0.009192036419337643,2.0,1.4142135623730951,172.0,16.97056274847714,-1.0634678437711778,1.2344124805349344,-607.5,50.91168824543142,0.0,0.0,-6.575696518268053,0.37975647705242177,-15.05046695099471,1.6702260233692068,0.19893943766305616,0.1204217986475185,0.011905156690432765,0.009192036419337643,0.9880948433095673,0.009192036419337647,0.0,0.0,836.0495011831977,643.2362088406649,1149.83104576926,1086.9903248166522,1180.4163927323802,1130.2445373017836,0.029833118520978915,0.023525842784445368,0.029833118520978915,0.023525842784445368,0.01026420505956432,0.007717685504862548,5.948316105695515e-05,5.535820194143387e-05,0.007220503528231613,0.0038334031501395687,0.0,0.0,0.25,0.0,0.25,0.0,0.129947266167083,0.08949228204858886,43.20659823998432,0.9366441512626424
PPO,True,heavy_normal,-555.2231235209196,91.76043958162829,0.1886585972475543,0.10627119656234232,32.0,15.556349186104045,142.0,31.11269837220809,-19.430543133575334,7.073468487440153,-525.0,97.58073580374356,0.0,0.0,-9.085647443111217,0.5231577618299665,-4.201267670957726,0.03790075587006147,2.4943347267247784,0.767915259365003,0.1886585972475543,0.10627119656234232,0.8113414027524457,0.1062711965623424,0.0,0.0,1255.2795291265775,168.1446783244058,2027.0807314646036,402.54200975461026,2501.4637362979083,126.04670746090778,1.952933358551876,1.0412110292223526,1.952933358551876,1.0412110292223526,0.14789610196124692,0.0466124385924379,0.0021620889130004894,0.0022785236598136097,0.042449328974989736,0.026838158751061398,0.00095625,0.001352341719019272,0.6747498999599839,0.06482519550613774,0.9095484933683327,0.054464826932216735,0.7476129258460283,0.1698651164298206,12.12593887320528,1.193021363540024
PPO,True,normal_congested,-110.21844640731976,16.03366259498707,0.32857142857142857,0.06060915267313267,13.5,0.7071067811865476,28.5,9.192388155425117,-7.300532588787937,1.7650109504166895,-99.75,13.788582233137676,0.0,0.0,-0.8219765841720128,0.32596941224083487,-2.504387705608186,0.21942069888501395,0.1584504712483728,0.06532069969314026,0.32857142857142857,0.06060915267313267,0.6714285714285715,0.060609152673132625,0.0,0.0,1076.1886191503636,205.11419484417542,1693.0756985533783,261.51775163421576,1972.9052987527457,384.01784371784316,1.2393550579973804,0.04443060277837342,1.2393550579973804,0.04443060277837342,0.042888765493853266,0.0013808731263359206,0.0004587486007729914,4.2076834279338574e-05,0.021407140789088515,0.000982775670368499,0.0,0.0,0.5465728715728715,0.0030100505115444524,0.6366681071737251,0.10588267056228977,0.6061937237077767,0.026749409893317144,30.349331366397617,4.541254827349896
PPO,True,normal_normal,-49.98899886634885,9.38985685927068,0.8326530612244898,0.005772300254584091,35.0,8.48528137423857,7.0,1.4142135623730951,-12.276288148208014,4.6592460027345375,-34.5,4.242640687119285,0.0,0.0,-1.034256531932938,0.49496237277535343,-2.5290551750910275,0.18463025706325806,0.35060098888312125,0.19162246042174594,0.8183673469387756,0.025975351145628274,0.1816326530612245,0.025975351145628302,0.0,0.0,689.4913011350396,99.08469457852597,1027.4728322563367,232.0279008152494,1194.6033786212151,320.0485354208136,3.3658878504672898,0.6588649166756898,3.3158878504672895,0.7295755947943448,0.08115808698767835,0.01769637973433064,0.00244954243154449,0.0007604151136444578,0.04919015206368735,0.007729342985766084,0.0,0.0,0.4241919535196168,0.09848418321285958,0.4987742644792491,0.08537390530536233,0.9163971493839009,0.062418409191843556,30.701587232172493,5.038454257600093
PPO,True,variable_congested,-263.67650723736915,1.5638890716950136,0.07717930545712261,0.023954432417233856,6.5,2.1213203435596424,77.5,0.7071067811865476,-4.712436006087155,1.180114754552184,-252.75,3.181980515339464,0.0,0.0,-2.4156636249029138,0.5816179156649355,-4.117921714991872,0.08803166382035711,0.31951410861271534,0.05560956275242379,0.07717930545712261,0.023954432417233856,0.9228206945428774,0.023954432417233874,0.0,0.0,1468.9566660641644,116.2920231423216,1787.8817560788689,14.201339855058135,1816.427899905925,44.703279604475206,0.3505858328206045,0.1261708395577975,0.3505858328206045,0.1261708395577975,0.03105604920904491,0.008540193663030621,0.0008514861939214473,0.0009165995833964208,0.02649254790123967,0.017299196491280668,0.0,0.0,0.6403846153846154,0.2257302416864748,0.6206140350877193,0.17057400423359698,0.3916366338398089,0.1449444530766511,24.519324723300052,0.9368023032630907
PPO,True,variable_normal,-161.75121715469845,10.880760223146027,0.6016300496102055,0.05221865811455578,50.5,3.5355339059327378,33.5,4.949747468305833,-21.533800288839828,0.40897666237133384,-135.0,10.606601717798213,0.0,0.0,-3.80099528304716,0.45537790090498903,-2.862008415961547,0.05608525674573235,1.44558683315009,0.2644744871357295,0.6016300496102055,0.05221865811455578,0.3983699503897945,0.052218658114555803,0.0,0.0,855.487334917206,76.09025353343552,1540.045456097822,73.71961652769942,1843.4988457624468,216.57129987215782,4.892193378127983,0.5025144487385731,4.892193378127983,0.5025144487385731,0.15575655687009876,0.005086593605254841,0.0032513238561410075,0.0020991732562716074,0.05542583429070978,0.018936776352895243,0.0,0.0,0.5612882600445508,0.0209285172634827,0.7840199131673004,0.009443780527884013,0.8394500929302322,0.0860653734709903,17.035368439078702,0.04703546769402659
Random,False,burst_unseen,-557.1909048276609,35.119440948021655,0.1026275215212643,0.03575054842565932,18.0,5.656854249492381,158.5,12.020815280171307,-9.850088050094197,3.20233787048273,-507.75,39.244426355853385,0.0,0.0,-22.068334801855883,1.2544984484704698,-18.566310551477056,0.3079912474341983,1.0438285757662895,0.023859663687249677,0.0968135680328922,0.02752837655139714,0.9031864319671078,0.027528376551397105,0.0,0.0,1092.493542897534,12.477722237919656,1805.325262146759,73.32785902050284,2108.605253272687,58.22428866394293,0.21019290116654787,0.06942117429199729,0.19840739733625914,0.05275395493580291,0.051690334034848656,0.002749961589534555,0.0006483227158989233,0.0001281476289617859,0.02539962378977699,0.002522628485020388,0.0,0.0,0.4620481060060493,0.00030553368047811995,0.5768981880931838,0.11454641774613837,0.6090047583797329,0.12408290635846593,52.614252058773445,1.024585983247903
Random,False,heavy_unseen,-621.1131899913728,70.30326231896615,0.08874150223843476,0.05669985730091434,15.0,8.48528137423857,159.0,24.041630560342615,-8.392461600843843,4.408909474846236,-537.75,41.36574669941303,-41.0,38.18376618407357,-18.295614109190375,0.2395005450028268,-17.009406033386078,5.204992923715213,1.3342917520476107,0.12815128903821107,0.08874150223843476,0.05669985730091434,0.858448018570718,0.01671918869129525,0.05281047919084729,0.03998066860961909,1134.1958231624262,53.74344955512317,1729.748475898144,173.61723782732415,1928.7033664751816,444.3590863883789,0.18391629149557215,0.0521243310724759,0.18391629149557215,0.0521243310724759,0.0708069457682943,0.01725720820128646,0.0019577055218919044,0.0002840888098099815,0.04418754075685401,0.0032145804557579542,0.0,0.0,0.4446215139442231,0.007606327925114265,0.5250387596899224,0.049552289162220035,0.4983960887044633,0.1736666103178951,49.74501730269333,19.404294949925802
