baseline,conditions,n_episodes,mean_diff,ci95_low,ci95_high,win_rate,significant
FIFO,seen,160,86.44831376481164,80.07734654967075,92.80073995130836,1.0,True
FIFO,unseen,140,76.08470138978032,71.7946938272745,80.37922047498425,1.0,True
RoundRobin,seen,160,3.776609334849603,0.4365103559971875,7.10861120889082,0.5875,True
RoundRobin,unseen,140,21.55381977780587,17.454201580124575,25.583962311490488,0.7571428571428571,True
Random,seen,160,10.842520287232166,7.445554115454804,14.33037162548363,0.6625,True
Random,unseen,140,26.86494638089618,23.09150083914478,30.698482836566306,0.8357142857142857,True
Greedy,seen,160,-4.7395392209000615,-8.473501427509145,-0.9979447792723821,0.3125,True
Greedy,unseen,140,-3.592116633284175,-5.695927972660286,-1.461814294377936,0.34285714285714286,True
